"Taxa"	"C1"	"C2"	"C3"	"C4"	"C6"	"C7"	"C8"	"C10"	"C29"	"C30"	"C38"	"C39"	"C42"	"C43"	"C46"	"C48"	"C51"	"C52"	"C55"	"C59"	"C61"	"C65"	"C68"	"C74"	"C75"	"C77"	"C82"	"C86"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"C95"	"C99"	"C103"	"C105"	"C106"	"C107"	"C108"	"C111"	"C113"	"C114"	"C116"	"C117"	"C118"	"C119"	"C120"	"C121"	"C123"	"C125"	"C128"	"C129"	"C137"	"C141"	"C142"	"C143"	"C144"	"C151"	"C152"	"C154"	"C156"	"C157"	"C159"	"C174"	"C177"	"C178"	"C200"	"C201"	"C416"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera massiliensis"	0.162	0.25	0.0421428571428571	0.276571428571429	0.225	0.235857142857143	0.150142857142857	0.241285714285714	0.352	0.246	0.198	0.246	0.150857142857143	0.138	0.129714285714286	0.152285714285714	0.190857142857143	0.217571428571429	0.251857142857143	0.375285714285714	0.268571428571429	0.242571428571429	0.255857142857143	0.224857142857143	0.255142857142857	0.161714285714286	0.237142857142857	0.225285714285714	0.240285714285714	0.0731428571428571	0.174714285714286	0.128142857142857	0.181285714285714	0.133285714285714	0.145571428571429	0.326714285714286	0.115857142857143	0.260571428571429	0.113428571428571	0.255142857142857	0.164571428571429	0.248	0.0424285714285714	0.0321428571428571	0.181571428571429	0.234571428571429	0.0604285714285714	0.144714285714286	0.0967142857142857	0.256142857142857	0.095	0.271714285714286	0.340857142857143	0.321571428571429	0.372571428571429	0.182285714285714	0.199285714285714	0.156142857142857	0.214285714285714	0.0315714285714286	0.0538571428571429	0.248714285714286	0.464714285714286	0.295428571428571	0.202571428571429	0.253285714285714	0.340857142857143	0.326714285714286	0.274	0.125714285714286	0.0645714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella rara"	0.171857142857143	0.127428571428571	0.168	0.187428571428571	0.125	0.149142857142857	0.144428571428571	0.166714285714286	0.133571428571429	0.047	0.175285714285714	0.124142857142857	0.266285714285714	0.207285714285714	0.193857142857143	0.240714285714286	0.158857142857143	0.161	0.146428571428571	0.109142857142857	0.0905714285714286	0.195428571428571	0.126857142857143	0.293571428571429	0.171857142857143	0.174571428571429	0.142	0.131714285714286	0.309428571428571	0.165285714285714	0.132	0.164571428571429	0.161714285714286	0.178428571428571	0.129	0.142428571428571	0.113285714285714	0.188714285714286	0.204	0.167428571428571	0.148285714285714	0.156	0.157142857142857	0.0402857142857143	0.178428571428571	0.175142857142857	0.123142857142857	0.206285714285714	0.09	0.127428571428571	0.270571428571429	0.264714285714286	0.131	0.115428571428571	0.0942857142857143	0.0574285714285714	0.0842857142857143	0.039	0.143714285714286	0.0915714285714286	0.0591428571428571	0.0945714285714286	0.0521428571428571	0.273285714285714	0.146428571428571	0.215142857142857	0.150714285714286	0.165571428571429	0.202285714285714	0.344	0.120857142857143
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas funiformis"	0.0662857142857143	0.114714285714286	0.0985714285714286	0.127714285714286	0.205714285714286	0.152142857142857	0.0984285714285714	0.092	0.127428571428571	0.269857142857143	0.153	0.164571428571429	0.0875714285714286	0.107142857142857	0.177571428571429	0.113142857142857	0.125714285714286	0.168857142857143	0.154142857142857	0.126714285714286	0.228285714285714	0.157285714285714	0.176142857142857	0.0944285714285714	0.286571428571429	0.108714285714286	0.183571428571429	0.243428571428571	0.106571428571429	0.237857142857143	0.239	0.262714285714286	0.264	0.172	0.175	0.129571428571429	0.189428571428571	0.109142857142857	0.055	0.132428571428571	0.134	0.185571428571429	0.102714285714286	0.0577142857142857	0.157571428571429	0.0888571428571429	0.0998571428571429	0.123	0.157285714285714	0.198142857142857	0.0968571428571429	0.0651428571428571	0.124	0.100714285714286	0.247428571428571	0.204285714285714	0.0341428571428571	0.0252857142857143	0.118714285714286	0.182285714285714	0.0972857142857143	0.243	0.223857142857143	0.140285714285714	0.153285714285714	0.186	0.181714285714286	0.0725714285714286	0.135142857142857	0.0814285714285714	0.0981428571428571
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter didelphidarum"	0.105285714285714	0.103	0.189714285714286	0.0774285714285714	0.0768571428571429	0.0502857142857143	0.0995714285714286	0.035	0.02	0.027	0.0414285714285714	0.0541428571428571	0.0364285714285714	0.0625714285714286	0.039	0.0507142857142857	0.0191428571428571	0.0367142857142857	0.0248571428571429	0.059	0.0232857142857143	0.0271428571428571	0.0322857142857143	0.0481428571428571	0.018	0.033	0.0421428571428571	0.0108571428571429	0.0377142857142857	0.0325714285714286	0.0215714285714286	0.0218571428571429	0.0397142857142857	0.0288571428571429	0.0377142857142857	0.0601428571428571	0.0435714285714286	0.0627142857142857	0.0885714285714286	0.0452857142857143	0.0378571428571429	0.023	0.031	0.0508571428571429	0.0385714285714286	0.111	0.0582857142857143	0.0652857142857143	0.0452857142857143	0.0427142857142857	0.126571428571429	0.076	0.0385714285714286	0.0441428571428571	0.0404285714285714	0.0538571428571429	0.00914285714285714	0.0207142857142857	0.0231428571428571	0.0502857142857143	0.0521428571428571	0.0398571428571429	0.0172857142857143	0.0228571428571429	0.0325714285714286	0.0608571428571429	0.0535714285714286	0.0815714285714286	0.0371428571428571	0.0321428571428571	0.063
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium wakonense"	0.0375714285714286	0.0285714285714286	0.0314285714285714	0.00571428571428571	0.00671428571428571	0.0312857142857143	0.0861428571428571	0.019	0.00228571428571429	0.0537142857142857	0.0641428571428571	0.0592857142857143	0.061	0.0885714285714286	0.113428571428571	0.0791428571428571	0.0748571428571429	0.0824285714285714	0.0394285714285714	0.00257142857142857	0.0258571428571429	0.0408571428571429	0.0634285714285714	0.0351428571428571	0.015	0.0378571428571429	0.0595714285714286	0	0.0167142857142857	0.0632857142857143	0.0527142857142857	0.0787142857142857	0.0524285714285714	0.0575714285714286	0.0824285714285714	0.0462857142857143	0.08	0.0357142857142857	0.069	0.0362857142857143	0.0818571428571429	0.059	0.0867142857142857	0.0977142857142857	0.0741428571428571	0.0452857142857143	0.094	0.054	0.129857142857143	0.0575714285714286	0.0307142857142857	0.0431428571428571	0.0614285714285714	0.054	0.00871428571428571	0.0567142857142857	0.00957142857142857	0.00671428571428571	0.0482857142857143	0.0667142857142857	0.0845714285714286	0.0525714285714286	0.0118571428571429	0.0232857142857143	0.055	0.000428571428571429	0	0	0.000142857142857143	0	0.0714285714285714
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister propionicifaciens"	0.0947142857142857	0.0815714285714286	0.11	0.101571428571429	0.106285714285714	0.0685714285714286	0.063	0.0911428571428571	0.0698571428571429	0.016	0.0157142857142857	0.00185714285714286	0.00342857142857143	0.00471428571428571	0.00242857142857143	0.00257142857142857	0.002	0.00528571428571429	0.00142857142857143	0.0452857142857143	0.01	0.00557142857142857	0.00257142857142857	0.018	0.0177142857142857	0.00342857142857143	0.00357142857142857	0.0775714285714286	0.0117142857142857	0.00714285714285714	0.00342857142857143	0.00285714285714286	0.00385714285714286	0.00257142857142857	0.00342857142857143	0.0118571428571429	0.0184285714285714	0.0265714285714286	0.007	0.0385714285714286	0.00842857142857143	0.00942857142857143	0.00228571428571429	0.00242857142857143	0.00371428571428571	0.00857142857142857	0.00228571428571429	0.00314285714285714	0.00242857142857143	0.00914285714285714	0.00642857142857143	0.00785714285714286	0.00614285714285714	0.00971428571428571	0.0411428571428571	0.041	0.154	0.125857142857143	0.0675714285714286	0.0124285714285714	0.00671428571428571	0.0188571428571429	0.0447142857142857	0.0184285714285714	0.0104285714285714	0.0548571428571429	0.0501428571428571	0.0814285714285714	0.116714285714286	0.0932857142857143	0.00614285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium parvum"	0.0537142857142857	0.029	0.0307142857142857	0.0244285714285714	0.0572857142857143	0.0461428571428571	0.0478571428571429	0.0401428571428571	0.0367142857142857	0.0395714285714286	0.0161428571428571	0.0294285714285714	0.0342857142857143	0.037	0.0348571428571429	0.0392857142857143	0.0248571428571429	0.045	0.027	0.0342857142857143	0.0254285714285714	0.0251428571428571	0.0271428571428571	0.0187142857142857	0.0151428571428571	0.0227142857142857	0.0352857142857143	0.0201428571428571	0.0198571428571429	0.0162857142857143	0.0265714285714286	0.0272857142857143	0.0215714285714286	0.0247142857142857	0.0282857142857143	0.0297142857142857	0.0731428571428571	0.0307142857142857	0.025	0.032	0.0395714285714286	0.039	0.037	0.0502857142857143	0.052	0.0188571428571429	0.044	0.025	0.0335714285714286	0.0284285714285714	0.00914285714285714	0.0154285714285714	0.0231428571428571	0.0501428571428571	0.0112857142857143	0.044	0.0857142857142857	0.0458571428571429	0.0414285714285714	0.0265714285714286	0.0261428571428571	0.0235714285714286	0.0137142857142857	0.0151428571428571	0.0328571428571429	0.009	0.00257142857142857	0.00285714285714286	0	0	0.0455714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0.01	0.00657142857142857	0.00557142857142857	0.00542857142857143	0.00457142857142857	0.0144285714285714	0.012	0.033	0.0211428571428571	0.0192857142857143	0.0202857142857143	0.0202857142857143	0.0347142857142857	0.0372857142857143	0.0191428571428571	0.0351428571428571	0.0471428571428571	0.027	0.034	0.031	0.015	0.0328571428571429	0.0202857142857143	0.0285714285714286	0.0157142857142857	0.0264285714285714	0.0188571428571429	0.0314285714285714	0.0298571428571429	0.0642857142857143	0.0425714285714286	0.0375714285714286	0.0252857142857143	0.0605714285714286	0.0324285714285714	0.0131428571428571	0.0194285714285714	0.0197142857142857	0.0392857142857143	0.0161428571428571	0.0331428571428571	0.03	0.0204285714285714	0.0278571428571429	0.0165714285714286	0.0197142857142857	0.024	0.0307142857142857	0.0272857142857143	0.0247142857142857	0.019	0.0215714285714286	0.0212857142857143	0.02	0.01	0.0171428571428571	0.0174285714285714	0.0437142857142857	0.0208571428571429	0.0207142857142857	0.00785714285714286	0.0202857142857143	0.00885714285714286	0.0254285714285714	0.043	0.00585714285714286	0.00414285714285714	0.00428571428571429	0.005	0.00771428571428571	0.011
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter helveticus"	0.0292857142857143	0.0224285714285714	0.0401428571428571	0.024	0.0228571428571429	0.0117142857142857	0.0358571428571429	0.00928571428571429	0.014	0.00757142857142857	0.0238571428571429	0.0157142857142857	0.014	0.013	0.00914285714285714	0.00985714285714286	0.006	0.00528571428571429	0.00957142857142857	0.0207142857142857	0.00471428571428571	0.00657142857142857	0.007	0.0215714285714286	0.00971428571428571	0.00785714285714286	0.0234285714285714	0.00328571428571429	0.0177142857142857	0.00528571428571429	0.004	0.00157142857142857	0.00342857142857143	0.00628571428571429	0.017	0.0287142857142857	0.00414285714285714	0.0294285714285714	0.0245714285714286	0.015	0.0155714285714286	0.0101428571428571	0.00942857142857143	0.00671428571428571	0.015	0.0304285714285714	0.00957142857142857	0.0135714285714286	0.0252857142857143	0.0101428571428571	0.0735714285714286	0.0101428571428571	0.00985714285714286	0.016	0.0337142857142857	0.0442857142857143	0.000285714285714286	0.005	0.02	0.012	0.0118571428571429	0.0578571428571429	0.00714285714285714	0.0105714285714286	0.0101428571428571	0.0382857142857143	0.052	0.105857142857143	0.000571428571428571	0.000285714285714286	0.0228571428571429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium sinus"	0.0287142857142857	0.0151428571428571	0.0125714285714286	0.0122857142857143	0.033	0.0258571428571429	0.0264285714285714	0.02	0.0175714285714286	0.0221428571428571	0.011	0.0157142857142857	0.0162857142857143	0.0172857142857143	0.0217142857142857	0.0248571428571429	0.0148571428571429	0.0222857142857143	0.0162857142857143	0.018	0.0228571428571429	0.0154285714285714	0.0197142857142857	0.0147142857142857	0.00857142857142857	0.0111428571428571	0.0228571428571429	0.0107142857142857	0.0108571428571429	0.0121428571428571	0.0148571428571429	0.0154285714285714	0.0167142857142857	0.0107142857142857	0.0135714285714286	0.0148571428571429	0.0485714285714286	0.019	0.0141428571428571	0.0175714285714286	0.0167142857142857	0.0197142857142857	0.0182857142857143	0.0232857142857143	0.0255714285714286	0.0125714285714286	0.0194285714285714	0.0125714285714286	0.0184285714285714	0.0145714285714286	0.00557142857142857	0.00771428571428571	0.0124285714285714	0.026	0.00571428571428571	0.0258571428571429	0.0347142857142857	0.0414285714285714	0.0275714285714286	0.0117142857142857	0.011	0.0105714285714286	0.00585714285714286	0.00542857142857143	0.0127142857142857	0.00428571428571429	0.00128571428571429	0.00257142857142857	0.000285714285714286	0.00128571428571429	0.0234285714285714
